GeneID,#Name,Accession,Start,Stop,Strand,Locus,Locus tag,Protein product,Length,Protein Name
936937,chromosome,NC_000964.3,3758016,3758366,-,glnK,BSU36520,NP_391533.1,116,nitrogen-regulated PII-like regulator protein
936946,chromosome,NC_000964.3,3758547,3759128,-,bcrC,BSU36530,NP_391534.1,193,undecaprenyl pyrophosphate phosphatase (bacitracin resistance)
936936,chromosome,NC_000964.3,3759169,3759591,-,ywnJ,BSU36540,NP_391535.1,140,putative integral inner membrane protein
936951,chromosome,NC_000964.3,3759702,3760553,-,spoIIQ,BSU36550,NP_391536.1,283,forespore protein required for alternative engulfment
936956,chromosome,NC_000964.3,3760694,3761185,-,ywnH,BSU36560,NP_391537.1,163,putative aminoacid analogs (phosphinothricin) N-acetyltransferase
936941,chromosome,NC_000964.3,3761182,3761700,-,ywnG,BSU36570,NP_391538.1,172,putative integral inner membrane protein
37862969,chromosome,NC_000964.3,3761859,3761990,-,,BSU36575,YP_009514007.1,43,hypothetical protein BSU_36575
936942,chromosome,NC_000964.3,3761987,3762421,-,ywnF,BSU36580,NP_391539.1,144,conserved protein of unknown function
936957,chromosome,NC_000964.3,3762664,3764112,-,clsA,BSU36590,NP_391540.1,482,cardiolipin synthase (major)
936962,chromosome,NC_000964.3,3764133,3764906,-,mta,BSU36600,NP_391541.1,257,transcriptional regulator regulating efflux transporters synthesis (Fur-independent bacillibactin export)
936950,chromosome,NC_000964.3,3765051,3765434,-,ywnC,BSU36610,NP_391542.1,127,putative integral inner membrane protein
936961,chromosome,NC_000964.3,3765469,3766110,-,ywnB,BSU36620,NP_391543.1,213,putative oxidoreductase
936952,chromosome,NC_000964.3,3766178,3766579,-,ywnA,BSU36630,NP_391544.1,133,putative transcriptional regulator
936958,chromosome,NC_000964.3,3766714,3768423,-,ureC,BSU36640,NP_391545.1,569,urease (alpha subunit)
936967,chromosome,NC_000964.3,3768420,3768794,-,ureB,BSU36650,NP_391546.1,124,urease (beta subunit)
936968,chromosome,NC_000964.3,3768791,3769108,-,ureA,BSU36660,NP_391547.1,105,urease (gamma subunit)
37862970,chromosome,NC_000964.3,3769289,3769453,-,ywzE,BSU36668,YP_009514008.1,54,conserved protein of unknown function (putative phage interference protein)
936969,chromosome,NC_000964.3,3770104,3770292,-,csbD,BSU36670,NP_391548.1,62,stress response protein
936974,chromosome,NC_000964.3,3770365,3770865,-,ywmF,BSU36680,NP_391549.2,166,putative integral membrane protein
936963,chromosome,NC_000964.3,3771000,3772133,-,rapB,BSU36690,NP_391550.1,377,response regulator aspartate phosphatase
936982,chromosome,NC_000964.3,3772325,3773350,-,moaA,BSU36700,NP_391551.1,341,"GTP 3\\',8-cyclase"
936976,chromosome,NC_000964.3,3773366,3774154,-,fdhD,BSU36710,NP_391552.1,262,protein sulfur transferase involved in molybdenum cofactor synthesis
936977,chromosome,NC_000964.3,3774400,3774561,-,ywmE,BSU36720,NP_391553.1,53,conserved protein of unknown function
936987,chromosome,NC_000964.3,3774655,3775329,-,ywmD,BSU36730,NP_391554.1,224,putative exported protein
37862972,chromosome,NC_000964.3,3775382,3775522,-,,BSU36739,YP_009514009.1,46,hypothetical protein BSU_36739
936990,chromosome,NC_000964.3,3775653,3776336,-,ywmC,BSU36740,NP_391555.1,227,putative exported protein
936979,chromosome,NC_000964.3,3776722,3777753,-,spoIID,BSU36750,NP_391556.1,343,lytic transglycosylase; autolysin required for complete dissolution of the asymmetric septum (stage II sporulation)
936980,chromosome,NC_000964.3,3777949,3779259,-,murAA,BSU36760,NP_391557.1,436,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
936983,chromosome,NC_000964.3,3779293,3780033,-,ywmB,BSU36770,NP_391558.1,246,conserved protein of unknown function
936986,chromosome,NC_000964.3,3780162,3780392,-,ywzB,BSU36780,NP_391559.1,76,conserved protein of unknown function
936991,chromosome,NC_000964.3,3780562,3781035,-,ywmA,BSU36790,NP_391560.1,157,conserved protein of unknown function
936994,chromosome,NC_000964.3,3781069,3781467,-,atpC,BSU36800,NP_391561.1,132,"ATP synthase (subunit epsilon, F1 subunit)"
936992,chromosome,NC_000964.3,3781491,3782912,-,atpD,BSU36810,NP_391562.1,473,"ATP synthase (subunit beta, component F1)"
936989,chromosome,NC_000964.3,3782938,3783801,-,atpG,BSU36820,NP_391563.1,287,"ATP synthase (subunit gamma, component F1)"
936995,chromosome,NC_000964.3,3783878,3785386,-,atpA,BSU36830,NP_391564.1,502,"ATP synthase (subunit alpha, component F1)"
936997,chromosome,NC_000964.3,3785403,3785948,-,atpH,BSU36840,NP_391565.1,181,"ATP synthase (subunit delta, component F1)"
936998,chromosome,NC_000964.3,3785945,3786457,-,atpF,BSU36850,NP_391566.1,170,"ATP synthase (subunit b, component F0)"
936999,chromosome,NC_000964.3,3786620,3786832,-,atpE,BSU36860,NP_391567.1,70,"ATP synthase (subunit c, component F0)"
937004,chromosome,NC_000964.3,3786878,3787612,-,atpB,BSU36870,NP_391568.1,244,"ATP synthase (subunit a, component F0)"
937003,chromosome,NC_000964.3,3787620,3788003,-,atpI,BSU36880,NP_391569.1,127,ATP synthase (subunit i)
937006,chromosome,NC_000964.3,3788426,3789055,-,upp,BSU36890,NP_391570.1,209,uracil phosphoribosyltransferase
937015,chromosome,NC_000964.3,3789190,3790437,-,glyA,BSU36900,NP_391571.1,415,serine hydroxymethyltransferase
937007,chromosome,NC_000964.3,3790644,3791186,-,ywlG,BSU36910,NP_391572.1,180,conserved protein of unknown function
937014,chromosome,NC_000964.3,3791199,3791648,-,rpiB,BSU36920,NP_391573.1,149,D-ribose 5-phosphate epimerase (promiscuous)
937021,chromosome,NC_000964.3,3791805,3792257,-,prpB,BSU36930,NP_391574.1,150,protein-arginine(tyrosine moonlighting) phosphatase (oxidative stress)
937022,chromosome,NC_000964.3,3792333,3792890,-,mntP,BSU36940,NP_391575.1,185,manganese efflux pump
937023,chromosome,NC_000964.3,3792969,3794009,-,tsaC,BSU36950,NP_391576.1,346,tRNA(NNU) t(6)A37 threonylcarbamoyladenosine modification; threonine-dependent ADP-forming ATPase
937028,chromosome,NC_000964.3,3794166,3794609,-,ywlB,BSU36960,NP_391577.1,147,conserved protein of unknown function
937017,chromosome,NC_000964.3,3794676,3795350,-,spoIIR,BSU36970,NP_391578.1,224,regulator signal of pro-sigma(E) spoIIGA endopeptidase (stage II sporulation)
938509,chromosome,NC_000964.3,3795491,3795853,-,ywlA,BSU36980,NP_391579.1,120,putative integral inner membrane protein
938510,chromosome,NC_000964.3,3795870,3796157,-,ywkF,BSU36990,NP_391580.1,95,conserved protein of unknown function
938511,chromosome,NC_000964.3,3796217,3797083,-,prmC,BSU37000,NP_391581.1,288,glutamine methylase of release factor 1 (and perhaps others) at a GGQ site
937031,chromosome,NC_000964.3,3797085,3798155,-,prfA,BSU37010,NP_391582.1,356,peptide chain release factor 1
937039,chromosome,NC_000964.3,3798281,3798667,-,ywkD,BSU37020,NP_391583.1,128,putative enzyme
937043,chromosome,NC_000964.3,3798789,3799343,-,racA,BSU37030,NP_391584.1,184,chromosome-pole-anchoring protein RacA
936875,chromosome,NC_000964.3,3799377,3800336,-,ywkB,BSU37040,NP_391585.1,319,putative metabolite transporter
937045,chromosome,NC_000964.3,3800418,3802166,-,maeA,BSU37050,NP_391586.1,582,NAD-dependent malic enzyme (conversion of malate into pyruvate)
937033,chromosome,NC_000964.3,3802405,3802992,-,tdk,BSU37060,NP_391587.1,195,thymidine kinase
937034,chromosome,NC_000964.3,3803081,3803281,-,rpmEA,BSU37070,NP_391588.1,66,ribosomal protein L31
937042,chromosome,NC_000964.3,3803400,3804683,-,rho,BSU37080,NP_391589.2,427,transcriptional terminator Rho
37862973,chromosome,NC_000964.3,3804714,3804875,-,,BSU37089,YP_009514010.1,53,hypothetical protein BSU_37089
937035,chromosome,NC_000964.3,3805090,3806055,-,glpX,BSU37090,NP_391590.1,321,"fructose 1,6-bisphosphatase class II"
937038,chromosome,NC_000964.3,3806086,3807375,-,murAB,BSU37100,NP_391591.2,429,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
938462,chromosome,NC_000964.3,3807754,3808392,-,tal,BSU37110,NP_391592.3,212,transaldolase
937040,chromosome,NC_000964.3,3808512,3809369,-,fbaA,BSU37120,NP_391593.1,285,"fructose-1,6-bisphosphate aldolase"
937041,chromosome,NC_000964.3,3809550,3809924,-,spo0F,BSU37130,NP_391594.1,124,two-component response regulator of sporulation initiation
938459,chromosome,NC_000964.3,3810090,3810611,-,ywjG,BSU37140,NP_391595.1,173,conserved protein of unknown function
937044,chromosome,NC_000964.3,3810693,3812300,-,pyrG,BSU37150,NP_391596.1,535,CTP synthetase
937046,chromosome,NC_000964.3,3812542,3813063,-,rpoE,BSU37160,NP_391597.1,173,RNA polymerase (delta subunit) and transcriptional repressor
938457,chromosome,NC_000964.3,3813246,3814385,-,acdA,BSU37170,NP_391598.1,379,acyl-CoA dehydrogenase
938461,chromosome,NC_000964.3,3814382,3816499,-,fadF,BSU37180,NP_391599.1,705,putative iron-sulphur-binding reductase
938460,chromosome,NC_000964.3,3816654,3817850,-,clsB,BSU37190,NP_391600.1,398,minor cardiolipin synthetase (phospholipase D family)
938195,chromosome,NC_000964.3,3817863,3818825,-,uvsE,BSU37200,NP_391601.1,320,UV DNA damage repair endonuclease
938458,chromosome,NC_000964.3,3818906,3819178,-,ywjC,BSU37210,NP_391602.1,90,conserved protein of unknown function
938455,chromosome,NC_000964.3,3819220,3819744,-,ywjB,BSU37220,NP_391603.1,174,putative oxidoreductase
937049,chromosome,NC_000964.3,3819754,3821481,-,ywjA,BSU37230,NP_391604.1,575,putative ABC lipid transporter (ATP-binding protein)
938453,chromosome,NC_000964.3,3821570,3823072,-,clsC,BSU37240,NP_391605.1,500,minor cardiolipin synthetase
938454,chromosome,NC_000964.3,3823558,3824229,-,narI,BSU37250,NP_391606.1,223,nitrate reductase (gamma subunit)
937051,chromosome,NC_000964.3,3824226,3824780,-,narJ,BSU37260,NP_391607.1,184,nitrate reductase molybdenum cofactor assembly chaperone NarJ
937047,chromosome,NC_000964.3,3824806,3826269,-,narH,BSU37270,NP_391608.1,487,nitrate reductase (beta subunit)
938358,chromosome,NC_000964.3,3826259,3829945,-,narG,BSU37280,NP_391609.2,1228,nitrate reductase (alpha subunit)
937058,chromosome,NC_000964.3,3830141,3830617,-,arfM,BSU37290,NP_391610.1,158,transcriptional regulator
937048,chromosome,NC_000964.3,3830761,3831480,-,ywiC,BSU37300,NP_391611.1,239,putative integral inner membrane protein
937050,chromosome,NC_000964.3,3831512,3832228,-,fnr,BSU37310,NP_391612.1,238,transcriptional regulator of anaerobic metabolism (FNR/CAP family)
937055,chromosome,NC_000964.3,3832327,3833514,-,narK,BSU37320,NP_391613.2,395,nitrite extrusion permease
937054,chromosome,NC_000964.3,3833650,3835320,-,argS,BSU37330,NP_391614.1,556,arginyl-tRNA synthetase
937056,chromosome,NC_000964.3,3835317,3835745,-,ywiB,BSU37340,NP_391615.1,142,putative RNA binding protein
938512,chromosome,NC_000964.3,3836058,3836189,-,sboA,BSU37350,NP_391616.1,43,subtilosin A
2914193,chromosome,NC_000964.3,3836146,3836298,-,sboX,BSU37360,YP_054594.1,50,putative bacteriocin-like product
937059,chromosome,NC_000964.3,3836323,3837669,-,albA,BSU37370,NP_391617.1,448,subtilosin A thioether formation enzyme
937057,chromosome,NC_000964.3,3837682,3837843,-,albB,BSU37380,NP_391618.1,53,membrane component involved in subtilosin production
937068,chromosome,NC_000964.3,3837840,3838559,-,albC,BSU37390,NP_391619.1,239,putative transporter involved in subtilosin production
937053,chromosome,NC_000964.3,3838552,3839862,-,albD,BSU37400,NP_391620.1,436,integral membrane protein involved in subtilosin production and immunity
938514,chromosome,NC_000964.3,3839852,3841012,-,albE,BSU37410,NP_391621.1,386,peptidase involved in subtilosin A production
938515,chromosome,NC_000964.3,3841017,3842297,-,albF,BSU37420,NP_391622.1,426,putative peptidase involved in subtilosin production
937060,chromosome,NC_000964.3,3842294,3842995,-,albG,BSU37430,NP_391623.1,233,putative integral membrane protein involved in subtilosin production and immunity
937067,chromosome,NC_000964.3,3843001,3844377,-,ywhL,BSU37440,NP_391624.1,458,conserved protein of unknown function
937087,chromosome,NC_000964.3,3844416,3845771,-,ywhK,BSU37450,NP_391625.1,451,factor interacting with DNA helicase PcrA
936725,chromosome,NC_000964.3,3846001,3847146,-,rapF,BSU37460,NP_391626.1,381,response regulator aspartate phosphatase anti-activator of ComA
936721,chromosome,NC_000964.3,3847130,3847249,-,phrF,BSU37470,NP_391627.1,39,secreted regulator of the activity of phosphatase RapF
937183,chromosome,NC_000964.3,3847348,3847821,-,ywhH,BSU37480,NP_391628.1,157,putative tRNA editing enzyme
937205,chromosome,NC_000964.3,3847853,3848725,-,speB,BSU37490,NP_391629.1,290,agmatinase
937075,chromosome,NC_000964.3,3848786,3849616,-,speE,BSU37500,NP_391630.1,276,spermidine synthase; polyamine metabolism
937200,chromosome,NC_000964.3,3849818,3851893,-,pbpG,BSU37510,NP_391631.2,691,sporulation specific penicillin-binding protein 2D
937100,chromosome,NC_000964.3,3852186,3852704,-,ywhD,BSU37520,NP_391632.1,172,conserved protein of unknown function
937099,chromosome,NC_000964.3,3852718,3853377,-,ywhC,BSU37530,NP_391633.1,219,putative metal-dependent hydrolase; integral membrane protein
937098,chromosome,NC_000964.3,3853486,3853674,-,hmtB,BSU37540,NP_391634.1,62,2-hydroxymuconate tautomerase (promiscuous)
937081,chromosome,NC_000964.3,3853717,3854136,-,ywhA,BSU37550,NP_391635.1,139,putative transcriptional regulator (MarR family)
937135,chromosome,NC_000964.3,3854256,3856172,-,thrZ,BSU37560,NP_391636.2,638,threonyl-tRNA synthetase
37862974,chromosome,NC_000964.3,3856782,3856937,-,,BSU37569,YP_009514011.1,51,hypothetical protein BSU_37569
937101,chromosome,NC_000964.3,3857017,3858417,-,mmr,BSU37570,NP_391637.1,466,toxic compound efflux transporter (may export homoserine)
937074,chromosome,NC_000964.3,3858417,3858887,-,ywgB,BSU37580,NP_391638.1,156,putative transcriptional regulator
937077,chromosome,NC_000964.3,3858999,3859499,-,ywgA,BSU37590,NP_391639.1,166,conserved protein of unknown function
937082,chromosome,NC_000964.3,3859535,3860836,-,ywfO,BSU37600,NP_391640.1,433,putative metal-dependent nucleotide (pyro)phosphohydrolase
937093,chromosome,NC_000964.3,3860998,3861222,-,ywzC,BSU37610,NP_391641.1,74,conserved protein of unknown function
937126,chromosome,NC_000964.3,3861437,3862213,-,psrF,BSU37620,NP_391642.1,258,prespore-specific transcription regulatory gene
937972,chromosome,NC_000964.3,3862357,3863247,-,ywfM,BSU37630,NP_391643.1,296,putative toxic excess metabolite exporter
937083,chromosome,NC_000964.3,3863415,3864260,-,lipL,BSU37640,NP_391644.1,281,amidotransferase of the octanoyl moiety from octanoyl-GcvH to the E2 subunit of pyruvate dehydrogenase
936502,chromosome,NC_000964.3,3864309,3865208,-,cysL,BSU37650,NP_391645.1,299,"regulator of sulfur assimilation CysL, activates cysJI expression"
936581,chromosome,NC_000964.3,3865355,3866326,-,pta,BSU37660,NP_391646.1,323,phosphotransacetylase
936512,chromosome,NC_000964.3,3866596,3867360,-,hemQ,BSU37670,NP_391647.3,254,iron-coproporphyrin (coproheme) decarboxylase
937215,chromosome,NC_000964.3,3867493,3868272,-,bacG,BSU37680,NP_391648.1,259,cyclohexenol-containing tetrahydro-4-hydroxyphenylpyruvate H(4)HPP in bacilysin synthesis
937157,chromosome,NC_000964.3,3868287,3869486,-,bacF,BSU37690,NP_391649.1,399,phenylalanine aminotransferase forming tetrahydrotyrosine in bacilysin synthesis
937161,chromosome,NC_000964.3,3869487,3870671,-,bacE,BSU37700,NP_391650.1,394,"efflux protein for bacilysin excretion, self-protection against bacilysin"
937214,chromosome,NC_000964.3,3870668,3872086,-,bacD,BSU37710,NP_391651.1,472,alanine-anticapsin ligase
937065,chromosome,NC_000964.3,3872105,3872866,-,bacC,BSU37720,NP_391652.2,253,dihydroanticapsin 7-dehydrogenase
937084,chromosome,NC_000964.3,3872869,3873576,-,bacB,BSU37730,NP_391653.1,235,"3-((4R)-4-hydroxycyclohexa-1, 5-dien-1-yl)-2-oxopropanoate isomerase"
937216,chromosome,NC_000964.3,3873566,3874180,-,bacA,BSU37740,NP_391654.1,204,prephenate decarboxylase
937061,chromosome,NC_000964.3,3874332,3875570,-,ywfA,BSU37750,NP_391655.1,412,putative efflux transporter
938495,chromosome,NC_000964.3,3875780,3877192,-,rocC,BSU37760,NP_391656.1,470,basic aminoacid permease
937220,chromosome,NC_000964.3,3877192,3878892,-,rocB,BSU37770,NP_391657.1,566,putative N-deacylase involved in arginine and ornithine utilization
937222,chromosome,NC_000964.3,3878966,3880513,-,rocA,BSU37780,NP_391658.1,515,delta-1-pyrroline-5 carboxylate dehydrogenase
937066,chromosome,NC_000964.3,3880740,3882014,-,rocG,BSU37790,NP_391659.2,424,glutamate dehydrogenase
937223,chromosome,NC_000964.3,3882191,3882655,-,bslB,BSU37800,NP_391660.1,154,"biofilm protein, member of the processed secretome contributing to biofilm hydrophobicity"
2914201,chromosome,NC_000964.3,3882979,3883434,-,spsL,BSU37810,YP_054595.1,151,"putative dTDP-4-deoxyrhamnose-3,5-epimerase (cell surface and spore coat)"
937225,chromosome,NC_000964.3,3883427,3884278,-,spsK,BSU37820,NP_391661.3,283,putative dTDP-4-dehydrorhamnose reductase
937227,chromosome,NC_000964.3,3884292,3885239,-,spsJ,BSU37830,NP_391662.1,315,"dTDP-glucose 4,6-dehydratase"
937229,chromosome,NC_000964.3,3885239,3885979,-,spsI,BSU37840,NP_391663.1,246,glucose-1-phosphate thymidylyltransferase
937230,chromosome,NC_000964.3,3886004,3887023,-,spsG,BSU37850,NP_391664.1,339,putative glycosyltransferase
937232,chromosome,NC_000964.3,3887026,3887748,-,spsF,BSU37860,NP_391665.2,240,putative glycosyltransferase
937233,chromosome,NC_000964.3,3887741,3888862,-,spsE,BSU37870,NP_391666.1,373,putative phosphoenolpyruvate-sugar pyruvyltransferase
937250,chromosome,NC_000964.3,3888862,3889731,-,spsD,BSU37880,NP_391667.1,289,putative TDP-glycosamine N-acetyltransferase
937234,chromosome,NC_000964.3,3889732,3890901,-,spsC,BSU37890,NP_391668.1,389,putative glutamine-dependent sugar transaminase
937239,chromosome,NC_000964.3,3890922,3892346,-,spsB,BSU37900,NP_391669.2,474,putative dTDP glycosyl/glycerophosphate transferase or transport
937253,chromosome,NC_000964.3,3892351,3893121,-,spsA,BSU37910,NP_391670.1,256,spore coat dTDP-glycosyltransferase
937241,chromosome,NC_000964.3,3893441,3893986,-,gerQ,BSU37920,NP_391671.1,181,inner spore coat protein
937242,chromosome,NC_000964.3,3894030,3894401,-,ywdK,BSU37930,NP_391672.2,123,conserved membrane protein
937261,chromosome,NC_000964.3,3894463,3895785,-,ywdJ,BSU37940,NP_391673.2,440,putative purine/pyrimidine permease
937251,chromosome,NC_000964.3,3895805,3896122,-,ywdI,BSU37950,NP_391674.3,105,conserved protein of unknown function
937252,chromosome,NC_000964.3,3896290,3897660,-,ywdH,BSU37960,NP_391675.2,456,putative aldehyde dehydrogenase
937265,chromosome,NC_000964.3,3897685,3898362,-,ung,BSU37970,NP_391676.1,225,uracil-DNA glycosylase
937259,chromosome,NC_000964.3,3898376,3899182,-,ywdF,BSU37980,NP_391677.1,268,putative glycosyltransferase
937260,chromosome,NC_000964.3,3899272,3899805,-,ywdE,BSU37990,NP_391678.1,177,putative integral inner membrane protein of unknown function
937267,chromosome,NC_000964.3,3899853,3900488,-,ywdD,BSU38000,NP_391679.2,211,putative integral inner membrane protein of unknown function
